ID,ppl
13441,636.32
13442,75.62
13442,75.62
13443,109.59
13443,109.59
13444,293.75
13444,293.75
13445,450.19
13445,450.19
13446,764.47
13446,764.47
13447,145.61
13447,145.61
13448,64.82
13448,64.82
13449,130.79
13449,130.79
13450,237.13
13450,237.13
13451,561.36
13451,561.36
13452,128.10
13452,128.10
13453,498.24
13453,498.24
13454,94.32
13454,94.32
13455,105.10
13455,105.10
13456,125.52
13456,125.52
13457,136.09
13457,136.09
13458,55.92
13458,55.92
13459,472.42
13459,472.42
13460,11.69
13460,11.69
13461,4.73
13461,4.73
13462,394.26
13462,394.26
13463,333.59
13463,333.59
13464,700.50
13464,700.50
13465,176.15
13465,176.15
13466,170.33
13466,170.33
13467,436.07
13467,436.07
13468,174.12
13468,174.12
13469,317.27
13469,317.27
13470,76.11
13470,76.11
13471,376.83
13471,376.83
13472,442.83
13472,442.83
13473,217.27
13473,217.27
13474,346.76
13474,346.76
13475,139.38
13475,139.38
13476,64.30
13476,64.30
13477,121.59
13477,121.59
13478,145.67
13478,145.67
13479,70.04
13479,70.04
13480,228.75
13480,228.75
13481,260.49
13481,260.49
13482,200.92
13482,200.92
13483,217.76
13483,217.76
13484,131.31
13484,131.31
13485,272.05
13485,272.05
13486,127.55
13486,127.55
13487,34.97
13487,34.97
13488,86.36
13488,86.36
13489,112.94
13489,112.94
13490,307.23
13490,307.23
13491,37.31
13491,37.31
13492,1159.79
13492,1159.79
13493,367.22
13493,367.22
13494,349.59
13494,349.59
13495,28.29
13495,28.29
13496,336.25
13496,336.25
13497,540.97
13497,540.97
13498,337.76
13498,337.76
13499,876.44
13499,876.44
13500,240.65
13500,240.65
13501,57.79
13501,57.79
13502,238.86
13502,238.86
13503,373.39
13503,373.39
13504,124.02
13504,124.02
13505,241.55
13505,241.55
13506,127.51
13506,127.51
13507,52.52
13507,52.52
13508,67.82
13508,67.82
13509,299.34
13509,299.34
13510,154.34
13510,154.34
13511,175.14
13511,175.14
13512,643.02
13512,643.02
13513,563.46
13513,563.46
13514,200.78
13514,200.78
13515,209.85
13515,209.85
13516,114.20
13516,114.20
13517,206.63
13517,206.63
13518,159.15
13518,159.15
13519,294.24
13519,294.24
13520,254.22
13520,254.22
13521,829.34
13521,829.34
13522,269.26
13522,269.26
13523,377.00
13523,377.00
13524,1029.51
13524,1029.51
13525,205.80
13525,205.80
13526,65.51
13526,65.51
13527,115.16
13527,115.16
13528,929.75
13528,929.75
13529,924.01
13529,924.01
13530,288.53
13530,288.53
13531,74.09
13531,74.09
13532,217.60
13532,217.60
13533,32.87
13533,32.87
13534,136.08
13534,136.08
13535,1506.75
13535,1506.75
13536,142.40
13536,142.40
13537,158.60
13537,158.60
13538,160.37
13538,160.37
13539,125.74
13539,125.74
13540,403.61
13540,403.61
13541,187.29
13541,187.29
13542,244.82
13542,244.82
13543,90.39
13543,90.39
13544,126.84
13544,126.84
13545,96.87
13545,96.87
13546,77.02
13546,77.02
13547,450.15
13547,450.15
13548,552.65
13548,552.65
13549,75.01
13549,75.01
13550,324.25
13550,324.25
13551,217.97
13551,217.97
13552,149.82
13552,149.82
13553,1256.97
13553,1256.97
13554,15.14
13554,15.14
13555,336.72
13555,336.72
13556,657.97
13556,657.97
13557,15.61
13557,15.61
13558,386.47
13558,386.47
13559,484.00
13559,484.00
13560,39.46
13560,39.46
13561,72.63
13561,72.63
13562,657.38
13562,657.38
13563,61.03
13563,61.03
13564,425.77
13564,425.77
13565,75.03
13565,75.03
13566,3516.37
13566,3516.37
13567,871.16
13567,871.16
13568,109.87
13568,109.87
13569,66.55
13569,66.55
13570,339.93
13570,339.93
13571,451.22
13571,451.22
13572,92.12
13572,92.12
13573,37.37
13573,37.37
13574,59.89
13574,59.89
13575,224.48
13575,224.48
13576,317.56
13576,317.56
13577,161.15
13577,161.15
13578,124.57
13578,124.57
13579,162.52
13579,162.52
13580,227.66
13580,227.66
13581,290.78
13581,290.78
13582,76.90
13582,76.90
13583,361.47
13583,361.47
13584,87.37
13584,87.37
13585,336.85
13585,336.85
13586,644.32
13586,644.32
13587,237.60
13587,237.60
13588,145.54
13588,145.54
13589,4.34
13589,4.34
13590,34.17
13590,34.17
13591,398.70
13591,398.70
13592,69.64
13592,69.64
13593,72.57
13593,72.57
13594,56.53
13594,56.53
13595,219.04
13595,219.04
13596,79.42
13596,79.42
13597,1130.64
13597,1130.64
13598,438.62
13598,438.62
13599,83.07
13599,83.07
13600,112.47
13600,112.47
13601,110.85
13601,110.85
13602,177.35
13602,177.35
13603,448.01
13603,448.01
13604,513.77
13604,513.77
13605,14.17
13605,14.17
13606,714.88
13606,714.88
13607,131.16
13607,131.16
13608,181.12
13608,181.12
13609,402.74
13609,402.74
13610,163.92
13610,163.92
13611,734.96
13611,734.96
13612,1139.55
13612,1139.55
13613,181.59
13613,181.59
13614,582.89
13614,582.89
13615,218.11
13615,218.11
13616,339.10
13616,339.10
13617,34.16
13617,34.16
13618,247.97
13618,247.97
13619,71.84
13619,71.84
13620,177.47
13620,177.47
13621,361.15
13621,361.15
13622,312.65
13622,312.65
13623,61.76
13623,61.76
13624,61.91
13624,61.91
13625,83.75
13625,83.75
13626,1270.14
13626,1270.14
13627,786.50
13627,786.50
13628,402.45
13628,402.45
13629,2472.32
13629,2472.32
13630,343.93
13630,343.93
13631,13729.73
13631,13729.73
13632,427.09
13632,427.09
13633,164.18
13633,164.18
13634,111.97
13634,111.97
13635,302.41
13635,302.41
13636,164.57
13636,164.57
13637,197.10
13637,197.10
13638,119.18
13638,119.18
13639,539.93
13639,539.93
13640,150.83
13640,150.83
13641,204.49
13641,204.49
13642,67.55
13642,67.55
13643,215.35
13643,215.35
13644,94.53
13644,94.53
13645,400.39
13645,400.39
13646,123.35
13646,123.35
13647,11.98
13647,11.98
13648,319.84
13648,319.84
13649,170.67
13649,170.67
13650,46.94
13650,46.94
13651,524.08
13651,524.08
13652,143.10
13652,143.10
13653,26.20
13653,26.20
13654,10.93
13654,10.93
13655,67.44
13655,67.44
13656,249.33
13656,249.33
13657,51.62
13657,51.62
13658,343.03
13658,343.03
13659,196.84
13659,196.84
13660,842.86
13660,842.86
13661,538.49
13661,538.49
13662,49.69
13662,49.69
13663,271.49
13663,271.49
13664,122.33
13664,122.33
13665,30.02
13665,30.02
13666,288.90
13666,288.90
13667,524.18
13667,524.18
13668,231.04
13668,231.04
13669,462.90
13669,462.90
13670,88.65
13670,88.65
13671,78.65
13671,78.65
13672,143.79
13672,143.79
13673,103.24
13673,103.24
13674,164.67
13674,164.67
13675,20.17
13675,20.17
13676,312.93
13676,312.93
13677,909.93
13677,909.93
13678,92.42
13678,92.42
13679,210.92
13679,210.92
13680,668.34
13680,668.34
13681,935.55
13681,935.55
13682,637.86
13682,637.86
13683,57.45
13683,57.45
13684,58.07
13684,58.07
13685,1025.26
13685,1025.26
13686,19.44
13686,19.44
13687,30.17
13687,30.17
13688,695.88
13688,695.88
13689,1067.89
13689,1067.89
13690,168.22
13690,168.22
13691,314.86
13691,314.86
13692,83.06
13692,83.06
13693,310.50
13693,310.50
13694,57.57
13694,57.57
13695,295.06
13695,295.06
13696,146.65
13696,146.65
13697,104.89
13697,104.89
13698,251.53
13698,251.53
13699,188.35
13699,188.35
13700,35.95
13700,35.95
13701,169.88
13701,169.88
13702,5.38
13702,5.38
13703,277.27
13703,277.27
13704,56.89
13704,56.89
13705,120.74
13705,120.74
13706,246.50
13706,246.50
13707,151.37
13707,151.37
13708,117.59
13708,117.59
13709,117.60
13709,117.60
13710,27.88
13710,27.88
13711,163.20
13711,163.20
13712,224.90
13712,224.90
13713,295.85
13713,295.85
13714,535.74
13714,535.74
13715,154.83
13715,154.83
13716,626.26
13716,626.26
13717,178.68
13717,178.68
13718,66.18
13718,66.18
13719,301.01
13719,301.01
13720,148.40
13720,148.40
13721,295.70
13721,295.70
13722,1794.20
13722,1794.20
13723,242.12
13723,242.12
13724,218.28
13724,218.28
13725,134.51
13725,134.51
13726,505.94
13726,505.94
13727,92.54
13727,92.54
13728,269.18
13728,269.18
13729,438.18
13729,438.18
13730,90.98
13730,90.98
13731,443.24
13731,443.24
13732,269.45
13732,269.45
13733,310.06
13733,310.06
13734,183.00
13734,183.00
13735,95.89
13735,95.89
13736,450.61
13736,450.61
13737,489.92
13737,489.92
13738,298.53
13738,298.53
13739,157.34
13739,157.34
13740,590.26
13740,590.26
13741,238.39
13741,238.39
13742,127.02
13742,127.02
13743,631.47
13743,631.47
13744,222.32
13744,222.32
13745,376.51
13745,376.51
13746,319.32
13746,319.32
13747,322.76
13747,322.76
13748,66.48
13748,66.48
13749,77.60
13749,77.60
13750,1056.61
13750,1056.61
13751,50.05
13751,50.05
13752,68.93
13752,68.93
13753,441.92
13753,441.92
13754,120.53
13754,120.53
13755,143.97
13755,143.97
13756,44.58
13756,44.58
13757,269.69
13757,269.69
13758,456.94
13758,456.94
13759,2484.99
13759,2484.99
13760,181.90
13760,181.90
13761,107.96
13761,107.96
13762,122.52
13762,122.52
13763,124.27
13763,124.27
13764,397.07
13764,397.07
13765,108.61
13765,108.61
13766,175.15
13766,175.15
13767,176.05
13767,176.05
13768,122.09
13768,122.09
13769,55.74
13769,55.74
13770,272.08
13770,272.08
13771,505.85
13771,505.85
13772,24.20
13772,24.20
13773,846.99
13773,846.99
13774,60.20
13774,60.20
13775,292.44
13775,292.44
13776,326.32
13776,326.32
13777,324.48
13777,324.48
13778,311.59
13778,311.59
13779,9.58
13779,9.58
13780,945.94
13780,945.94
13781,154.65
13781,154.65
13782,488.28
13782,488.28
13783,159.27
13783,159.27
13784,220.60
13784,220.60
13785,287.82
13785,287.82
13786,58.03
13786,58.03
13787,199.94
13787,199.94
13788,168.28
13788,168.28
13789,438.74
13789,438.74
13790,69.92
13790,69.92
13791,561.16
13791,561.16
13792,102.02
13792,102.02
13793,74.50
13793,74.50
13794,397.84
13794,397.84
13795,191.39
13795,191.39
13796,20.39
13796,20.39
13797,142.42
13797,142.42
13798,197.13
13798,197.13
13799,231.62
13799,231.62
13800,319.77
13800,319.77
13801,372.19
13801,372.19
13802,534.25
13802,534.25
13803,54.93
13803,54.93
13804,207.54
13804,207.54
13805,135.13
13805,135.13
13806,165.73
13806,165.73
13807,41.26
13807,41.26
13808,222.25
13808,222.25
13809,487.07
13809,487.07
13810,727.58
13810,727.58
13811,159.25
13811,159.25
13812,730.75
13812,730.75
13813,296.28
13813,296.28
13814,76.54
13814,76.54
13815,337.62
13815,337.62
13816,88.37
13816,88.37
13817,1812.09
13817,1812.09
13818,162.30
13818,162.30
13819,21.96
13819,21.96
13820,6.73
13820,6.73
13821,448.50
13821,448.50
13822,339.31
13822,339.31
13823,535.34
13823,535.34
13824,223.94
13824,223.94
13825,148.87
13825,148.87
13826,1253.67
13826,1253.67
13827,122.31
13827,122.31
13828,36.29
13828,36.29
13829,470.87
13829,470.87
13830,372.23
13830,372.23
13831,160.35
13831,160.35
13832,129.51
13832,129.51
13833,304.81
13833,304.81
13834,85.86
13834,85.86
13835,387.38
13835,387.38
13836,143.09
13836,143.09
13837,484.60
13837,484.60
13838,78.69
13838,78.69
13839,498.78
13839,498.78
13840,514.84
13840,514.84
13841,141.96
13841,141.96
13842,194.45
13842,194.45
13843,118.50
13843,118.50
13844,156.18
13844,156.18
13845,1577.24
13845,1577.24
13846,142.85
13846,142.85
13847,136.78
13847,136.78
13848,15.24
13848,15.24
13849,247.94
13849,247.94
13850,4.44
13850,4.44
13851,173.62
13851,173.62
13852,196.98
13852,196.98
13853,113.47
13853,113.47
13854,24.46
13854,24.46
13855,426.24
13855,426.24
13856,79.77
13856,79.77
13857,69.37
13857,69.37
13858,7.57
13858,7.57
13859,80.44
13859,80.44
13860,39.88
13860,39.88
13861,118.79
13861,118.79
13862,262.76
13862,262.76
13863,312.26
13863,312.26
13864,102.59
13864,102.59
13865,83.11
13865,83.11
13866,410.07
13866,410.07
13867,67.55
13867,67.55
13868,31.33
13868,31.33
13869,268.31
13869,268.31
13870,141.35
13870,141.35
13871,346.56
13871,346.56
13872,285.44
13872,285.44
13873,144.86
13873,144.86
13874,70.95
13874,70.95
13875,92.98
13875,92.98
13876,49.10
13876,49.10
13877,143.67
13877,143.67
13878,291.16
13878,291.16
13879,130.50
13879,130.50
13880,282.76
13880,282.76
13881,386.62
13881,386.62
13882,251.01
13882,251.01
13883,196.77
13883,196.77
13884,108.99
13884,108.99
13885,105.56
13885,105.56
13886,65.29
13886,65.29
13887,1129.30
13887,1129.30
13888,160.26
13888,160.26
13889,216.57
13889,216.57
13890,213.51
13890,213.51
13891,330.37
13891,330.37
13892,683.45
13892,683.45
13893,34.48
13893,34.48
13894,9.69
13894,9.69
13895,454.67
13895,454.67
13896,458.92
13896,458.92
13897,130.80
13897,130.80
13898,187.01
13898,187.01
13899,332.35
13899,332.35
13900,1016.67
13900,1016.67
13901,221.56
13901,221.56
13902,284.31
13902,284.31
13903,216.80
13903,216.80
13904,91.80
13904,91.80
13905,102.61
13905,102.61
13906,179.57
13906,179.57
13907,654.82
13907,654.82
13908,233.94
13908,233.94
13909,63.16
13909,63.16
13910,49.65
13910,49.65
13911,36.98
13911,36.98
13912,315.02
13912,315.02
13913,67.03
13913,67.03
13914,259.50
13914,259.50
13915,3490.49
13915,3490.49
13916,369.14
13916,369.14
13917,44.23
13917,44.23
13918,57.14
13918,57.14
13919,6395.94
13919,6395.94
13920,172.95
13920,172.95
13921,115.27
13921,115.27
13922,220.36
13922,220.36
13923,447.54
13923,447.54
13924,510.97
13924,510.97
13925,59.11
13925,59.11
13926,384.91
13926,384.91
13927,118.59
13927,118.59
13928,406.78
13928,406.78
13929,522.11
13929,522.11
13930,75.82
13930,75.82
13931,323.51
13931,323.51
13932,63.68
13932,63.68
13933,421.64
13933,421.64
13934,64.34
13934,64.34
13935,255.82
13935,255.82
13936,42.89
13936,42.89
13937,59.81
13937,59.81
13938,52.28
13938,52.28
13939,243.20
13939,243.20
13940,34.23
13940,34.23
13941,545.47
13941,545.47
13942,2031.40
13942,2031.40
13943,98.65
13943,98.65
13944,220.02
13944,220.02
13945,217.02
13945,217.02
13946,737.20
13946,737.20
13947,146.06
13947,146.06
13948,286.33
13948,286.33
13949,317.01
13949,317.01
13950,31.55
13950,31.55
13951,105.88
13951,105.88
13952,177.02
13952,177.02
13953,38.34
13953,38.34
13954,198.27
13954,198.27
13955,192.75
13955,192.75
13956,136.16
13956,136.16
13957,730.25
13957,730.25
13958,85.39
13958,85.39
13959,226.41
13959,226.41
13960,677.83
13960,677.83
13961,162.79
13961,162.79
13962,253.23
13962,253.23
13963,476.58
13963,476.58
13964,883.92
13964,883.92
13965,409.89
13965,409.89
13966,134.13
13966,134.13
13967,396.81
13967,396.81
13968,130.47
13968,130.47
13969,192.54
13969,192.54
13970,51.86
13970,51.86
13971,72.08
13971,72.08
13972,29.55
13972,29.55
13973,88.88
13973,88.88
13974,644.59
13974,644.59
13975,158.97
13975,158.97
13976,75.49
13976,75.49
13977,63.79
13977,63.79
13978,223.74
13978,223.74
13979,142.52
13979,142.52
13980,339.11
13980,339.11
13981,139.12
13981,139.12
13982,181.41
13982,181.41
13983,74.62
13983,74.62
13984,59.90
13984,59.90
13985,105.61
13985,105.61
13986,23.72
13986,23.72
13987,172.11
13987,172.11
13988,125.31
13988,125.31
13989,66.40
13989,66.40
13990,51.99
13990,51.99
13991,627.33
13991,627.33
13992,100.12
13992,100.12
13993,15.33
13993,15.33
13994,159.53
13994,159.53
13995,17.37
13995,17.37
13996,278.85
13996,278.85
13997,144.27
13997,144.27
13998,1475.02
13998,1475.02
13999,139.21
13999,139.21
14000,857.13
14000,857.13
14001,194.26
14001,194.26
14002,301.87
14002,301.87
14003,113.97
14003,113.97
14004,450.85
14004,450.85
14005,54.04
14005,54.04
14006,102.02
14006,102.02
14007,57.18
14007,57.18
14008,107.52
14008,107.52
14009,338.99
14009,338.99
14010,253.32
14010,253.32
14011,414.12
14011,414.12
14012,14.43
14012,14.43
14013,193.77
14013,193.77
14014,320.37
14014,320.37
14015,189.78
14015,189.78
14016,230.13
14016,230.13
14017,41.65
14017,41.65
14018,61.91
14018,61.91
14019,248.36
14019,248.36
14020,137.12
14020,137.12
14021,912.65
14021,912.65
14022,88.86
14022,88.86
14023,407.98
14023,407.98
14024,145.29
14024,145.29
14025,543.88
14025,543.88
14026,135.59
14026,135.59
14027,236.09
14027,236.09
14028,82.78
14028,82.78
14029,416.63
14029,416.63
14030,196.30
14030,196.30
14031,77.71
14031,77.71
14032,141.78
14032,141.78
14033,724.33
14033,724.33
14034,606.36
14034,606.36
14035,140.02
14035,140.02
14036,35.04
14036,35.04
14037,259.53
14037,259.53
14038,127.51
14038,127.51
14039,223.58
14039,223.58
14040,774.30
14040,774.30
14041,938.42
14041,938.42
14042,580.21
14042,580.21
14043,361.72
14043,361.72
14044,648.56
14044,648.56
14045,431.42
14045,431.42
14046,103.38
14046,103.38
14047,354.46
14047,354.46
14048,252.35
14048,252.35
14049,94.92
14049,94.92
14050,366.62
14050,366.62
14051,108.39
14051,108.39
14052,321.22
14052,321.22
14053,236.12
14053,236.12
14054,134.29
14054,134.29
14055,69.51
14055,69.51
14056,28.33
14056,28.33
14057,69.71
14057,69.71
14058,357.93
14058,357.93
14059,340.94
14059,340.94
14060,475.68
14060,475.68
14061,195.98
14061,195.98
14062,249.36
14062,249.36
14063,133.49
14063,133.49
14064,347.29
14064,347.29
14065,228.45
14065,228.45
14066,171.96
14066,171.96
14067,181.55
14067,181.55
14068,3138.28
14068,3138.28
14069,50.25
14069,50.25
14070,1709.96
14070,1709.96
14071,222.51
14071,222.51
14072,204.76
14072,204.76
14073,575.76
14073,575.76
14074,635.21
14074,635.21
14075,126.91
14075,126.91
14076,9.50
14076,9.50
14077,284.23
14077,284.23
14078,310.62
14078,310.62
14079,77.26
14079,77.26
14080,110.01
14080,110.01
14081,208.09
14081,208.09
14082,87.70
14082,87.70
14083,150.22
14083,150.22
14084,547.45
14084,547.45
14085,284.77
14085,284.77
14086,165.89
14086,165.89
14087,76.42
14087,76.42
14088,204.56
14088,204.56
14089,218.34
14089,218.34
14090,361.33
14090,361.33
14091,272.42
14091,272.42
14092,210.74
14092,210.74
14093,167.68
14093,167.68
14094,49.17
14094,49.17
14095,94.89
14095,94.89
14096,469.39
14096,469.39
14097,174.61
14097,174.61
14098,61.02
14098,61.02
14099,308.83
14099,308.83
14100,44.51
14100,44.51
14101,233.60
14101,233.60
14102,522.87
14102,522.87
14103,430.44
14103,430.44
14104,120.73
14104,120.73
14105,543.00
14105,543.00
14106,23.52
14106,23.52
14107,372.71
14107,372.71
14108,116.44
14108,116.44
14109,230.77
14109,230.77
14110,105.82
14110,105.82
14111,1115.38
14111,1115.38
14112,50.98
14112,50.98
14113,300.92
14113,300.92
14114,337.98
14114,337.98
14115,1359.32
14115,1359.32
14116,232.12
14116,232.12
14117,318.22
14117,318.22
14118,777.79
14118,777.79
14119,157.48
14119,157.48
14120,129.99
14120,129.99
14121,16.99
14121,16.99
14122,128.87
14122,128.87
14123,116.70
14123,116.70
14124,162.16
14124,162.16
14125,237.21
14125,237.21
14126,180.63
14126,180.63
14127,214.83
14127,214.83
14128,136.08
14128,136.08
14129,41.23
14129,41.23
14130,147.64
14130,147.64
14131,238.67
14131,238.67
14132,466.65
14132,466.65
14133,65.18
14133,65.18
14134,43.52
14134,43.52
14135,1100.75
14135,1100.75
14136,230.51
14136,230.51
14137,428.98
14137,428.98
14138,683.42
14138,683.42
14139,686.20
14139,686.20
14140,1721.44
14140,1721.44
14141,138.56
14141,138.56
14142,75.62
14142,75.62
14143,3364.76
14143,3364.76
14144,38.13
14144,38.13
14145,158.92
14145,158.92
14146,318.39
14146,318.39
14147,142.49
14147,142.49
14148,478.06
14148,478.06
14149,176.23
14149,176.23
14150,40.85
14150,40.85
14151,46.68
14151,46.68
14152,256.22
14152,256.22
14153,108.90
14153,108.90
14154,287.78
14154,287.78
14155,380.90
14155,380.90
14156,934.88
14156,934.88
14157,289.82
14157,289.82
14158,1291.99
14158,1291.99
14159,137.96
14159,137.96
14160,237.39
14160,237.39
14161,227.78
14161,227.78
14162,353.04
14162,353.04
14163,585.43
14163,585.43
14164,302.31
14164,302.31
14165,86.92
14165,86.92
14166,104.16
14166,104.16
14167,79.88
14167,79.88
14168,101.00
14168,101.00
14169,14.48
14169,14.48
14170,122.17
14170,122.17
14171,111.54
14171,111.54
14172,200.62
14172,200.62
14173,567.82
14173,567.82
14174,114.60
14174,114.60
14175,467.31
14175,467.31
14176,116.86
14176,116.86
14177,213.12
14177,213.12
14178,180.65
14178,180.65
14179,241.77
14179,241.77
14180,81.54
14180,81.54
14181,182.59
14181,182.59
14182,249.25
14182,249.25
14183,76.99
14183,76.99
14184,226.24
14184,226.24
14185,361.09
14185,361.09
14186,81.90
14186,81.90
14187,72.15
14187,72.15
14188,54.46
14188,54.46
14189,192.71
14189,192.71
14190,136.12
14190,136.12
14191,409.21
14191,409.21
14192,556.87
14192,556.87
14193,38.34
14193,38.34
14194,112.80
14194,112.80
14195,253.36
14195,253.36
14196,64.52
14196,64.52
14197,174.58
14197,174.58
14198,131.69
14198,131.69
14199,149.92
14199,149.92
14200,290.03
14200,290.03
14201,179.47
14201,179.47
14202,755.81
14202,755.81
14203,360.28
14203,360.28
14204,275.28
14204,275.28
14205,142.86
14205,142.86
14206,4503.75
14206,4503.75
14207,827.42
14207,827.42
14208,133.02
14208,133.02
14209,44.76
14209,44.76
14210,64.80
14210,64.80
14211,202.57
14211,202.57
14212,70.13
14212,70.13
14213,222.60
14213,222.60
14214,349.19
14214,349.19
14215,210.13
14215,210.13
14216,229.41
14216,229.41
14217,142.82
14217,142.82
14218,242.73
14218,242.73
14219,123.84
14219,123.84
14220,407.00
14220,407.00
14221,29.46
14221,29.46
14222,59.56
14222,59.56
14223,266.87
14223,266.87
14224,138.42
14224,138.42
14225,294.24
14225,294.24
14226,259.02
14226,259.02
14227,338.32
14227,338.32
14228,117.48
14228,117.48
14229,82.78
14229,82.78
14230,149.91
14230,149.91
14231,235.12
14231,235.12
14232,251.20
14232,251.20
14233,137.59
14233,137.59
14234,250.37
14234,250.37
14235,271.50
14235,271.50
14236,553.74
14236,553.74
14237,149.66
14237,149.66
14238,187.35
14238,187.35
14239,188.30
14239,188.30
14240,155.34
14240,155.34
14241,242.47
14241,242.47
14242,203.56
14242,203.56
14243,288.08
14243,288.08
14244,42.25
14244,42.25
14245,73.44
14245,73.44
14246,227.30
14246,227.30
14247,193.70
14247,193.70
14248,140.62
14248,140.62
14249,105.71
14249,105.71
14250,133.15
14250,133.15
14251,611.70
14251,611.70
14252,630.92
14252,630.92
14253,394.64
14253,394.64
14254,266.12
14254,266.12
14255,32.59
14255,32.59
14256,66.59
14256,66.59
14257,287.65
14257,287.65
14258,237.67
14258,237.67
14259,153.74
14259,153.74
14260,214.65
14260,214.65
14261,470.11
14261,470.11
14262,93.40
14262,93.40
14263,221.47
14263,221.47
14264,337.53
14264,337.53
14265,399.02
14265,399.02
14266,602.99
14266,602.99
14267,876.57
14267,876.57
14268,81.04
14268,81.04
14269,537.83
14269,537.83
14270,67.96
14270,67.96
14271,39.95
14271,39.95
14272,44.99
14272,44.99
14273,210.45
14273,210.45
14274,157.71
14274,157.71
14275,47.57
14275,47.57
14276,133.62
14276,133.62
14277,160.02
14277,160.02
14278,288.67
14278,288.67
14279,126.86
14279,126.86
14280,39.03
14280,39.03
14281,319.54
14281,319.54
14282,431.17
14282,431.17
14283,206.71
14283,206.71
14284,104.69
14284,104.69
14285,802.20
14285,802.20
14286,158.38
14286,158.38
14287,250.22
14287,250.22
14288,98.64
14288,98.64
14289,303.56
14289,303.56
14290,260.83
14290,260.83
14291,235.92
14291,235.92
14292,51.53
14292,51.53
14293,299.15
14293,299.15
14294,225.39
14294,225.39
14295,149.07
14295,149.07
14296,262.74
14296,262.74
14297,197.61
14297,197.61
14298,266.59
14298,266.59
14299,79.20
14299,79.20
14300,40.75
14300,40.75
14301,1481.78
14301,1481.78
14302,57.92
14302,57.92
14303,69.27
14303,69.27
14304,117.69
14304,117.69
14305,81.86
14305,81.86
14306,695.16
14306,695.16
14307,154.38
14307,154.38
14308,39.93
14308,39.93
14309,121.08
14309,121.08
14310,175.09
14310,175.09
14311,18.64
14311,18.64
14312,32.73
14312,32.73
14313,77.61
14313,77.61
14314,780.81
14314,780.81
14315,176.27
14315,176.27
14316,118.09
14316,118.09
14317,296.10
14317,296.10
14318,42.35
14318,42.35
14319,29.23
14319,29.23
14320,476.56
14320,476.56
14321,24.99
14321,24.99
14322,81.59
14322,81.59
14323,692.35
14323,692.35
14324,195.83
14324,195.83
14325,334.02
14325,334.02
14326,397.41
14326,397.41
14327,189.08
14327,189.08
14328,4.34
14328,4.34
14329,46.23
14329,46.23
14330,1097.74
14330,1097.74
14331,366.50
14331,366.50
14332,11.39
14332,11.39
14333,480.54
14333,480.54
14334,1563.09
14334,1563.09
14335,1631.22
14335,1631.22
14336,126.84
14336,126.84
14337,58.17
14337,58.17
14338,249.72
14338,249.72
14339,251.61
14339,251.61
14340,894.89
14340,894.89
14341,249.39
14341,249.39
14342,178.26
14342,178.26
14343,477.49
14343,477.49
14344,217.38
14344,217.38
14345,1478.01
14345,1478.01
14346,97.51
14346,97.51
14347,296.95
14347,296.95
14348,300.08
14348,300.08
14349,156.32
14349,156.32
14350,440.52
14350,440.52
14351,189.00
14351,189.00
14352,54.46
14352,54.46
14353,75.03
14353,75.03
14354,300.87
14354,300.87
14355,167.28
14355,167.28
14356,87.22
14356,87.22
14357,217.66
14357,217.66
14358,84.44
14358,84.44
14359,51.85
14359,51.85
14360,13.21
14360,13.21
14361,1284.08
14361,1284.08
14362,101.37
14362,101.37
14363,316.87
14363,316.87
14364,59.29
14364,59.29
14365,446.14
14365,446.14
14366,38.09
14366,38.09
14367,91.97
14367,91.97
14368,153.75
14368,153.75
14369,184.69
14369,184.69
14370,123.59
14370,123.59
14371,404.60
14371,404.60
14372,134.74
14372,134.74
14373,49.24
14373,49.24
14374,180.68
14374,180.68
14375,179.13
14375,179.13
14376,75.78
14376,75.78
14377,164.60
14377,164.60
14378,208.40
14378,208.40
14379,142.59
14379,142.59
14380,84.14
14380,84.14
14381,478.48
14381,478.48
14382,298.95
14382,298.95
14383,555.20
14383,555.20
14384,243.79
14384,243.79
14385,523.00
14385,523.00
14386,174.92
14386,174.92
14387,250.40
14387,250.40
14388,108.66
14388,108.66
14389,190.74
14389,190.74
14390,253.76
14390,253.76
14391,83.50
14391,83.50
14392,21.54
14392,21.54
14393,671.88
14393,671.88
14394,71.00
14394,71.00
14395,8.28
14395,8.28
14396,587.70
14396,587.70
14397,68.10
14397,68.10
14398,303.82
14398,303.82
14399,91.11
14399,91.11
14400,134.39
14400,134.39
14401,218.41
14401,218.41
14402,186.08
14402,186.08
14403,17.78
14403,17.78
14404,82.46
14404,82.46
14405,275.84
14405,275.84
14406,119.20
14406,119.20
14407,146.59
14407,146.59
14408,85.94
14408,85.94
14409,245.78
14409,245.78
14410,129.77
14410,129.77
14411,151.18
14411,151.18
14412,60.23
14412,60.23
14413,30.64
14413,30.64
14414,70.27
14414,70.27
14415,247.76
14415,247.76
14416,100.22
14416,100.22
14417,187.97
14417,187.97
14418,343.70
14418,343.70
14419,186.36
14419,186.36
14420,70.89
14420,70.89
14421,179.84
14421,179.84
14422,78.87
14422,78.87
14423,144.83
14423,144.83
14424,343.77
14424,343.77
14425,113.89
14425,113.89
14426,420.23
14426,420.23
14427,911.41
14427,911.41
14428,299.67
14428,299.67
14429,246.57
14429,246.57
14430,663.54
14430,663.54
14431,901.35
14431,901.35
14432,95.25
14432,95.25
14433,75.77
14433,75.77
14434,68.40
14434,68.40
